Participant	Age	Condition	TestingMoment	Word	Correct	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	KnownBeforePassive	KnownBeforeActive	AttentionAllocation	PassiveKnowledge	Lextale	YearsOfDutch	Exposure	ProficiencySelf	BigVocabulary	OnlyMeaning	UnknownWords	SmallDifferences	OtherLanguages
52	24	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
52	24	[-O, -NTH]	Delayed	kous	Correct	1	3	3	0	Yes	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
52	24	[-O, -NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
52	24	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
52	24	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
52	24	[-O, -NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	10	18.75	78	1.50	4.67	4.00	5	4	4	3	1
53	21	[+O, +NTH]	Immediate	dobber	Partial	0.6	5	3	2	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	tooi	Correct	1	3	3	0	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	rammelaar	Partial	0.86	7	6	1	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	lessenaar	Correct	1	7	7	0	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	waaier	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Immediate	stolp	Partial	0.8	5	4	1	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	dobber	Partial	0.5	5	3	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	rammelaar	Partial	0.86	7	6	1	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	stolp	Partial	0.8	5	4	1	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	waaier	Incorrect	0	5	0	5	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
53	21	[+O, +NTH]	Delayed	lessenaar	Correct	1	7	7	0	No	No	30	0.00	70	2.50	2.33	3.00	3	3	3	4	2
54	19	[-O, -NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	vijzel	Correct	1	5	5	0	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	kous	Incorrect	0	3	0	3	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	tooi	Correct	1	3	3	0	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	sambabal	Partial	0.63	8	5	3	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	romper	Incorrect	0	6	0	6	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	lessenaar	Partial	0.86	7	6	1	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Immediate	waaier	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	vijzel	Correct	1	5	5	0	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	tooi	Correct	1	3	3	0	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	Yes	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	waaier	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	lessenaar	Partial	0.86	7	6	1	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
54	19	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	30	25.00	64	0.50	2.67	2.00	5	4	4	3	2
55	25	[+O, +NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	stolp	Partial	0.5	5	3	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	sambabal	Partial	0.63	8	5	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	dobber	Correct	1	5	5	0	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	stolp	Partial	0.5	5	3	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	sambabal	Partial	0.63	8	5	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
55	25	[+O, +NTH]	Delayed	dobber	Correct	1	5	5	0	No	No	10	0.00	69	4.50	2.33	3.00	3	5	2	4	2
56	23	[-O, -NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	waaier	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	sambabal	Partial	0.55	8	4	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	tooi	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	waaier	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	sambabal	Partial	0.55	8	4	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	tooi	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
56	23	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	2	0.00	64	0.75	3.67	4.00	4	1	4	3	3
57	20	[+O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	tooi	Correct	1	3	3	0	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Immediate	waaier	Incorrect	0	5	0	5	Yes	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	tooi	Correct	1	3	3	0	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	stolp	Partial	0.44	5	2	3	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	waaier	Incorrect	0	5	0	5	Yes	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
57	20	[+O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	10	6.25	55	3.00	2.33	3.00	4	1	3	1	1
58	23	[+O, +NTH]	Immediate	dobber	Correct	1	5	5	0	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	vijzel	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	tooi	Correct	1	3	3	0	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	romper	Partial	0.83	6	5	1	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	sambabal	Partial	0.63	8	5	3	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	vijzel	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	dobber	Partial	0.8	5	4	1	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	tooi	Correct	1	3	3	0	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	sambabal	Partial	0.56	8	4	4	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	romper	Partial	0.83	6	5	1	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	rammelaar	Partial	0.14	7	1	6	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
58	23	[+O, +NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	5	0.00	80	3.00	2.67	3.00	2	2	3	3	2
